\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J02\\|ICD10GM:J02|Akute Pharyngitis|\N|2016-02-16 16:16:43.974287|2016-02-16 16:16:31.276|2016-02-16 16:16:43.974287|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J02\\4e239cb8:ICD10GM_J02.0\\|ICD10GM:J02.0|Streptokokken-Pharyngitis|\N|2016-02-16 16:16:43.97637|2016-02-16 16:16:31.276|2016-02-16 16:16:43.97637|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J02\\4e239cb8:ICD10GM_J02.8\\|ICD10GM:J02.8|Akute Pharyngitis durch sonstige näher bezeichnete Erreger|\N|2016-02-16 16:16:43.97938|2016-02-16 16:16:31.276|2016-02-16 16:16:43.97938|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J02\\4e239cb8:ICD10GM_J02.9\\|ICD10GM:J02.9|Akute Pharyngitis, nicht näher bezeichnet|\N|2016-02-16 16:16:43.981494|2016-02-16 16:16:31.276|2016-02-16 16:16:43.981494|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J03\\|ICD10GM:J03|Akute Tonsillitis|\N|2016-02-16 16:16:43.983581|2016-02-16 16:16:31.276|2016-02-16 16:16:43.983581|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J03\\4e239cb8:ICD10GM_J03.0\\|ICD10GM:J03.0|Streptokokken-Tonsillitis|\N|2016-02-16 16:16:43.985618|2016-02-16 16:16:31.276|2016-02-16 16:16:43.985618|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J03\\4e239cb8:ICD10GM_J03.8\\|ICD10GM:J03.8|Akute Tonsillitis durch sonstige näher bezeichnete Erreger|\N|2016-02-16 16:16:43.987794|2016-02-16 16:16:31.276|2016-02-16 16:16:43.987794|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J03\\4e239cb8:ICD10GM_J03.9\\|ICD10GM:J03.9|Akute Tonsillitis, nicht näher bezeichnet|\N|2016-02-16 16:16:43.990016|2016-02-16 16:16:31.276|2016-02-16 16:16:43.990016|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J04\\|ICD10GM:J04|Akute Laryngitis und Tracheitis|\N|2016-02-16 16:16:43.992129|2016-02-16 16:16:31.276|2016-02-16 16:16:43.992129|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J04\\4e239cb8:ICD10GM_J04.0\\|ICD10GM:J04.0|Akute Laryngitis|\N|2016-02-16 16:16:43.994199|2016-02-16 16:16:31.276|2016-02-16 16:16:43.994199|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J04\\4e239cb8:ICD10GM_J04.1\\|ICD10GM:J04.1|Akute Tracheitis|\N|2016-02-16 16:16:43.99625|2016-02-16 16:16:31.276|2016-02-16 16:16:43.99625|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J04\\4e239cb8:ICD10GM_J04.2\\|ICD10GM:J04.2|Akute Laryngotracheitis|\N|2016-02-16 16:16:43.998383|2016-02-16 16:16:31.276|2016-02-16 16:16:43.998383|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J05\\|ICD10GM:J05|Akute obstruktive Laryngitis [Krupp] und Epiglottitis|\N|2016-02-16 16:16:44.000572|2016-02-16 16:16:31.276|2016-02-16 16:16:44.000572|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J05\\4e239cb8:ICD10GM_J05.0\\|ICD10GM:J05.0|Akute obstruktive Laryngitis [Krupp]|\N|2016-02-16 16:16:44.002633|2016-02-16 16:16:31.276|2016-02-16 16:16:44.002633|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J05\\4e239cb8:ICD10GM_J05.1\\|ICD10GM:J05.1|Akute Epiglottitis|\N|2016-02-16 16:16:44.0048|2016-02-16 16:16:31.276|2016-02-16 16:16:44.0048|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J06\\|ICD10GM:J06|Akute Infektionen an mehreren oder nicht näher bezeichneten Lokalisationen der oberen Atemwege|\N|2016-02-16 16:16:44.007005|2016-02-16 16:16:31.276|2016-02-16 16:16:44.007005|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J06\\4e239cb8:ICD10GM_J06.0\\|ICD10GM:J06.0|Akute Laryngopharyngitis|\N|2016-02-16 16:16:44.009054|2016-02-16 16:16:31.276|2016-02-16 16:16:44.009054|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J06\\4e239cb8:ICD10GM_J06.8\\|ICD10GM:J06.8|Sonstige akute Infektionen an mehreren Lokalisationen der oberen Atemwege|\N|2016-02-16 16:16:44.011058|2016-02-16 16:16:31.276|2016-02-16 16:16:44.011058|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_J00-J06\\4e239cb8:ICD10GM_J06\\4e239cb8:ICD10GM_J06.9\\|ICD10GM:J06.9|Akute Infektion der oberen Atemwege, nicht näher bezeichnet|\N|2016-02-16 16:16:44.015098|2016-02-16 16:16:31.276|2016-02-16 16:16:44.015098|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\|ICD10GM:K00|Störungen der Zahnentwicklung und des Zahndurchbruchs|\N|2016-02-16 16:16:44.018297|2016-02-16 16:16:31.276|2016-02-16 16:16:44.018297|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.0\\|ICD10GM:K00.0|Anodontie|\N|2016-02-16 16:16:44.02035|2016-02-16 16:16:31.276|2016-02-16 16:16:44.02035|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.1\\|ICD10GM:K00.1|Hyperodontie|\N|2016-02-16 16:16:44.023017|2016-02-16 16:16:31.276|2016-02-16 16:16:44.023017|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.2\\|ICD10GM:K00.2|Abnormitäten in Größe und Form der Zähne|\N|2016-02-16 16:16:44.025183|2016-02-16 16:16:31.276|2016-02-16 16:16:44.025183|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.3\\|ICD10GM:K00.3|Schmelzflecken [Mottled teeth]|\N|2016-02-16 16:16:44.027324|2016-02-16 16:16:31.276|2016-02-16 16:16:44.027324|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.4\\|ICD10GM:K00.4|Störungen in der Zahnbildung|\N|2016-02-16 16:16:44.029124|2016-02-16 16:16:31.276|2016-02-16 16:16:44.029124|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.5\\|ICD10GM:K00.5|Hereditäre Störungen der Zahnstruktur, anderenorts nicht klassifiziert|\N|2016-02-16 16:16:44.032776|2016-02-16 16:16:31.276|2016-02-16 16:16:44.032776|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.6\\|ICD10GM:K00.6|Störungen des Zahndurchbruchs|\N|2016-02-16 16:16:44.0357|2016-02-16 16:16:31.276|2016-02-16 16:16:44.0357|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.7\\|ICD10GM:K00.7|Dentitionskrankheit|\N|2016-02-16 16:16:44.037685|2016-02-16 16:16:31.276|2016-02-16 16:16:44.037685|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.8\\|ICD10GM:K00.8|Sonstige Störungen der Zahnentwicklung|\N|2016-02-16 16:16:44.039832|2016-02-16 16:16:31.276|2016-02-16 16:16:44.039832|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K00\\4e239cb8:ICD10GM_K00.9\\|ICD10GM:K00.9|Störung der Zahnentwicklung, nicht näher bezeichnet|\N|2016-02-16 16:16:44.04197|2016-02-16 16:16:31.276|2016-02-16 16:16:44.04197|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K01\\|ICD10GM:K01|Retinierte und impaktierte Zähne|\N|2016-02-16 16:16:44.044057|2016-02-16 16:16:31.276|2016-02-16 16:16:44.044057|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K01\\4e239cb8:ICD10GM_K01.0\\|ICD10GM:K01.0|Retinierte Zähne|\N|2016-02-16 16:16:44.046329|2016-02-16 16:16:31.276|2016-02-16 16:16:44.046329|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K01\\4e239cb8:ICD10GM_K01.1\\|ICD10GM:K01.1|Impaktierte Zähne|\N|2016-02-16 16:16:44.04874|2016-02-16 16:16:31.276|2016-02-16 16:16:44.04874|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\|ICD10GM:K02|Zahnkaries|\N|2016-02-16 16:16:44.05075|2016-02-16 16:16:31.276|2016-02-16 16:16:44.05075|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.0\\|ICD10GM:K02.0|Karies, auf den Zahnschmelz begrenzt|\N|2016-02-16 16:16:44.05388|2016-02-16 16:16:31.276|2016-02-16 16:16:44.05388|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.1\\|ICD10GM:K02.1|Karies des Dentins|\N|2016-02-16 16:16:44.056043|2016-02-16 16:16:31.276|2016-02-16 16:16:44.056043|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.2\\|ICD10GM:K02.2|Karies des Zements|\N|2016-02-16 16:16:44.058087|2016-02-16 16:16:31.276|2016-02-16 16:16:44.058087|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.3\\|ICD10GM:K02.3|Kariesmarke|\N|2016-02-16 16:16:44.060175|2016-02-16 16:16:31.276|2016-02-16 16:16:44.060175|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.4\\|ICD10GM:K02.4|Odontoklasie|\N|2016-02-16 16:16:44.06214|2016-02-16 16:16:31.276|2016-02-16 16:16:44.06214|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.5\\|ICD10GM:K02.5|Karies mit freiliegender Pulpa|\N|2016-02-16 16:16:44.064701|2016-02-16 16:16:31.276|2016-02-16 16:16:44.064701|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.8\\|ICD10GM:K02.8|Sonstige Zahnkaries|\N|2016-02-16 16:16:44.066779|2016-02-16 16:16:31.276|2016-02-16 16:16:44.066779|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K02\\4e239cb8:ICD10GM_K02.9\\|ICD10GM:K02.9|Zahnkaries, nicht näher bezeichnet|\N|2016-02-16 16:16:44.068887|2016-02-16 16:16:31.276|2016-02-16 16:16:44.068887|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\|ICD10GM:K03|Sonstige Krankheiten der Zahnhartsubstanzen|\N|2016-02-16 16:16:44.070901|2016-02-16 16:16:31.276|2016-02-16 16:16:44.070901|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.0\\|ICD10GM:K03.0|Ausgeprägte Attrition der Zähne|\N|2016-02-16 16:16:44.073016|2016-02-16 16:16:31.276|2016-02-16 16:16:44.073016|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.1\\|ICD10GM:K03.1|Abrasion der Zähne|\N|2016-02-16 16:16:44.075364|2016-02-16 16:16:31.276|2016-02-16 16:16:44.075364|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.2\\|ICD10GM:K03.2|Erosion der Zähne|\N|2016-02-16 16:16:44.077069|2016-02-16 16:16:31.276|2016-02-16 16:16:44.077069|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.3\\|ICD10GM:K03.3|Pathologische Zahnresorption|\N|2016-02-16 16:16:44.079414|2016-02-16 16:16:31.276|2016-02-16 16:16:44.079414|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.4\\|ICD10GM:K03.4|Hyperzementose|\N|2016-02-16 16:16:44.081548|2016-02-16 16:16:31.276|2016-02-16 16:16:44.081548|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.5\\|ICD10GM:K03.5|Ankylose der Zähne|\N|2016-02-16 16:16:44.083638|2016-02-16 16:16:31.276|2016-02-16 16:16:44.083638|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.6\\|ICD10GM:K03.6|Auflagerungen [Beläge] auf den Zähnen|\N|2016-02-16 16:16:44.085931|2016-02-16 16:16:31.276|2016-02-16 16:16:44.085931|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.7\\|ICD10GM:K03.7|Farbänderungen der Zahnhartsubstanzen nach dem Zahndurchbruch|\N|2016-02-16 16:16:44.089721|2016-02-16 16:16:31.276|2016-02-16 16:16:44.089721|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.8\\|ICD10GM:K03.8|Sonstige näher bezeichnete Krankheiten der Zahnhartsubstanzen|\N|2016-02-16 16:16:44.091783|2016-02-16 16:16:31.276|2016-02-16 16:16:44.091783|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K03\\4e239cb8:ICD10GM_K03.9\\|ICD10GM:K03.9|Krankheit der Zahnhartsubstanzen, nicht näher bezeichnet|\N|2016-02-16 16:16:44.094114|2016-02-16 16:16:31.276|2016-02-16 16:16:44.094114|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\|ICD10GM:K04|Krankheiten der Pulpa und des periapikalen Gewebes|\N|2016-02-16 16:16:44.096276|2016-02-16 16:16:31.276|2016-02-16 16:16:44.096276|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.0\\|ICD10GM:K04.0|Pulpitis|\N|2016-02-16 16:16:44.205762|2016-02-16 16:16:31.276|2016-02-16 16:16:44.205762|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.1\\|ICD10GM:K04.1|Pulpanekrose|\N|2016-02-16 16:16:44.336244|2016-02-16 16:16:31.276|2016-02-16 16:16:44.336244|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.2\\|ICD10GM:K04.2|Pulpadegeneration|\N|2016-02-16 16:16:44.451495|2016-02-16 16:16:31.276|2016-02-16 16:16:44.451495|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.3\\|ICD10GM:K04.3|Abnorme Bildung von Zahnhartsubstanz in der Pulpa|\N|2016-02-16 16:16:44.458411|2016-02-16 16:16:31.276|2016-02-16 16:16:44.458411|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.4\\|ICD10GM:K04.4|Akute apikale Parodontitis pulpalen Ursprungs|\N|2016-02-16 16:16:44.465133|2016-02-16 16:16:31.276|2016-02-16 16:16:44.465133|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.5\\|ICD10GM:K04.5|Chronische apikale Parodontitis|\N|2016-02-16 16:16:44.471349|2016-02-16 16:16:31.276|2016-02-16 16:16:44.471349|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.6\\|ICD10GM:K04.6|Periapikaler Abszess mit Fistel|\N|2016-02-16 16:16:44.475172|2016-02-16 16:16:31.276|2016-02-16 16:16:44.475172|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.7\\|ICD10GM:K04.7|Periapikaler Abszess ohne Fistel|\N|2016-02-16 16:16:44.479|2016-02-16 16:16:31.276|2016-02-16 16:16:44.479|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.8\\|ICD10GM:K04.8|Radikuläre Zyste|\N|2016-02-16 16:16:44.482079|2016-02-16 16:16:31.276|2016-02-16 16:16:44.482079|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K04\\4e239cb8:ICD10GM_K04.9\\|ICD10GM:K04.9|Sonstige und nicht näher bezeichnete Krankheiten der Pulpa und des periapikalen Gewebes|\N|2016-02-16 16:16:44.485165|2016-02-16 16:16:31.276|2016-02-16 16:16:44.485165|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\|ICD10GM:K05|Gingivitis und Krankheiten des Parodonts|\N|2016-02-16 16:16:44.488629|2016-02-16 16:16:31.276|2016-02-16 16:16:44.488629|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\4e239cb8:ICD10GM_K05.0\\|ICD10GM:K05.0|Akute Gingivitis|\N|2016-02-16 16:16:44.493911|2016-02-16 16:16:31.276|2016-02-16 16:16:44.493911|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\4e239cb8:ICD10GM_K05.1\\|ICD10GM:K05.1|Chronische Gingivitis|\N|2016-02-16 16:16:44.497054|2016-02-16 16:16:31.276|2016-02-16 16:16:44.497054|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\4e239cb8:ICD10GM_K05.2\\|ICD10GM:K05.2|Akute Parodontitis|\N|2016-02-16 16:16:44.500186|2016-02-16 16:16:31.276|2016-02-16 16:16:44.500186|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\4e239cb8:ICD10GM_K05.3\\|ICD10GM:K05.3|Chronische Parodontitis|\N|2016-02-16 16:16:44.503735|2016-02-16 16:16:31.276|2016-02-16 16:16:44.503735|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\4e239cb8:ICD10GM_K05.4\\|ICD10GM:K05.4|Parodontose|\N|2016-02-16 16:16:44.506956|2016-02-16 16:16:31.276|2016-02-16 16:16:44.506956|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\4e239cb8:ICD10GM_K05.5\\|ICD10GM:K05.5|Sonstige Krankheiten des Parodonts|\N|2016-02-16 16:16:44.510257|2016-02-16 16:16:31.276|2016-02-16 16:16:44.510257|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_K00-K14\\4e239cb8:ICD10GM_K05\\4e239cb8:ICD10GM_K05.6\\|ICD10GM:K05.6|Krankheit des Parodonts, nicht näher bezeichnet|\N|2016-02-16 16:16:44.513472|2016-02-16 16:16:31.276|2016-02-16 16:16:44.513472|test|\N
